date,run_pipeline,Channel Name,sampleid,method,sub_method,condition,replicate,tissue,Lane,Index,project,project_orig,reference,chemistry,flowcell,seq_dir,min_umis,min_genes,percent_mito,cellbender_expected_cells,cellbender_total_droplets_included,focus,append,calc_signature_scores,introns,batch,,
2023_01_20,FALSE,channel1,FF05494555,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAANGLFHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230120_SL-NTA_20_AAANGLFHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2022_07_27,FALSE,channel1,FF05494565,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-C2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_27,FALSE,channel1,FF05494565,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF05494567,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF05494567,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-D5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_06_27,FALSE,channel1,FF05494579,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HG5HLDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220702_SL-NVR_0581_BHG5HLDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_06_27,FALSE,channel1,FF05494579,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HG5HJDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220703_SL-NVL_0770_AHG5HJDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_01_22,FALSE,channel1,FF05494624,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-G1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_20,FALSE,channel1,FF05494624,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAANGLFHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230120_SL-NTA_20_AAANGLFHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2022_07_27,FALSE,channel1,FF05494640,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-B2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_27,FALSE,channel1,FF05494640,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-B6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_01_22,FALSE,channel1,FF05494733,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-C1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_20,FALSE,channel1,FF05494733,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAANGLFHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230120_SL-NTA_20_AAANGLFHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2022_06_27,FALSE,channel1,FF05494762,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-B2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HG5HLDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220702_SL-NVR_0581_BHG5HLDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_06_27,FALSE,channel1,FF05494762,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-B3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HG5HJDRX2,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220703_SL-NVL_0770_AHG5HJDRX2,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_18,FALSE,channel1,FF05494827,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_18,FALSE,channel1,FF05494827,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F10,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_25,FALSE,channel1,FF06995962,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_25,FALSE,channel1,FF06995962,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_06_29,FALSE,channel1,FF06995989,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-C4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_06_29,FALSE,channel1,FF06995989,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC77YDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0971_AHC77YDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF06996053,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF06996053,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_02_26,FALSE,channel1,FF06996062,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN33DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0580_AHCN33DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996062,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-D6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMC3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0597_AHCMC3DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_03_20,FALSE,channel1,FF06996088,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-C4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HK3H2DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0696_BHK3H2DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF06996088,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC7VDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0610_BHKC7VDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_02_26,FALSE,channel1,FF06996123,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-H8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN33DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0580_AHCN33DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996123,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMJGDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0596_BHCMJGDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996138,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-E7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMCJDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0579_BHCMCJDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996138,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMC3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0597_AHCMC3DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2022_07_08,FALSE,channel1,FF06996158,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-E1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_08,FALSE,channel1,FF06996158,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC77YDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0971_AHC77YDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF06996167,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-E3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF06996167,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-E5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_27,FALSE,channel1,FF06996188,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-H2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_27,FALSE,channel1,FF06996188,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_02_03,FALSE,channel1,FF06996242,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-E3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_03,FALSE,channel1,FF06996242,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,H7KTTDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1070_AH7KTTDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996352,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN33DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0580_AHCN33DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996352,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-C9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMC3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0597_AHCMC3DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_03,FALSE,channel1,FF06996385,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC25CDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1069_BHC25CDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_03,FALSE,channel1,FF06996385,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,H7KTTDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230203_SL-NSH_1070_AH7KTTDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_22,FALSE,channel1,FF06996406,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-B2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_20,FALSE,channel1,FF06996406,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-B2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAANGLFHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230120_SL-NTA_20_AAANGLFHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_22,FALSE,channel1,FF06996409,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-A2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAAVYKTHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230122_SL-NTA_21_AAAVYKTHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_01_20,FALSE,channel1,FF06996409,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-A2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,AAANGLFHV,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230120_SL-NTA_20_AAANGLFHV,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996435,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-G8,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN33DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0580_AHCN33DSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996435,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G6,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMJGDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0596_BHCMJGDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2022_07_25,FALSE,channel1,FF06996447,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-H1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_25,FALSE,channel1,FF06996447,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_02_26,FALSE,channel1,FF06996484,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-H7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMCJDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0579_BHCMCJDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996484,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMJGDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0596_BHCMJGDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2022_07_26,FALSE,channel1,FF06996546,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-G3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMVVDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0802_BHCMVVDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_26,FALSE,channel1,FF06996546,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-G5,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCN3CDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NVP_0801_AHCN3CDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_08,FALSE,channel1,FF06996606,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-G1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC73JDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0970_BHC73JDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_08,FALSE,channel1,FF06996606,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HC77YDMXY,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220715_SL-NVC_0971_AHC77YDMXY,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_25,FALSE,channel1,FF06996650,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_25,FALSE,channel1,FF06996650,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F4,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_03_20,FALSE,channel1,FF06996686,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D3,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC3TDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0611_AHKC3TDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF06996686,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-H2,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HFTH3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0695_AHFTH3DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2022_07_20,FALSE,channel1,FF06996751,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-D12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2022_07_20,FALSE,channel1,FF06996751,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-D12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HVG7JDSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0972_AHVG7JDSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
2023_02_26,FALSE,channel1,FF06996814,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-F12,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMCJDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NVY_0579_BHCMCJDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_02_26,FALSE,channel1,FF06996814,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HCMJGDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230226_SL-NSE_0596_BHCMJGDSX5,400,200,20,1000,20000,,,,TRUE,batch2,,
2023_03_20,FALSE,channel1,FF06996827,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-B9,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HKC3TDSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NSE_0611_AHKC3TDSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2023_03_20,FALSE,channel1,FF06996827,multiome,rna,nuclei,channel1,pbmc,*,SI-TT-B1,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HFTH3DSX5,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/230318_SL-NVV_0695_AHFTH3DSX5,400,200,20,1000,20000,,,,TRUE,batch3,,
2022_07_19,FALSE,channel1,FF06996897,multiome,atac,nuclei,channel1,pbmc,*,SI-NA-H11,FINNGEN,FINNGEN,GRCh38-2020-A_arc_v2.0.0,SC3Pv3,HV5Y3DSX3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/bcls/220803_SL-NSH_0973_BHV5Y3DSX3,400,200,20,1000,20000,,,,TRUE,batch1,,
